time,ëO„¯çúãÿ
411,0.000401696
412,0.01083046
413,0.006015809
414,0.000423888
415,-0.003178831
416,-0.00101533
417,-0.007898768
418,-0.005204526
419,0.005374016
420,0.005730093
421,0.00203941
422,-0.007226464
423,-0.006699941
424,-0.005184759
425,-0.004731085
426,-0.007441511
427,-0.00410117
428,-0.001925521
429,-0.008424575
430,0.007566389
431,0.01645989
432,0.007041188
433,0.002331809
434,-0.005900844
435,-0.006205122
436,-0.02163331
437,-0.004777251
438,0.000654912
439,-0.01768804
440,0.000698396
441,0.01181112
442,0.03750066
443,0.03535689
444,0.02125168
445,0.01688568
446,0.01041503
447,-0.003953187
448,-0.02014431
449,-0.01725536
450,-0.01552825
451,-0.01294405
452,0.002308283
453,-0.001760089
454,-0.01070949
455,0.001423778
456,-0.01134029
457,-0.002521195
458,-0.002762251
459,-0.02297498
460,-0.02295684
461,-0.01018616
462,0.003938815
463,0.006530717
464,0.01102021
465,0.008893682
466,0.006531371
467,0.00883848
468,0.0197808
469,0.007659092
470,-0.0168576
471,-0.01710035
472,-0.01566512
473,-0.003771872
474,0.004696192
475,-0.002387728
476,-0.000959588
477,0.001784444
478,0.00480542
479,0.01883431
480,0.03137045
481,0.008803118
482,-0.01881385
483,-0.02105265
484,0.007575152
485,0.01812856
486,0.01633841
487,0.0393119
488,0.03389245
489,0.01336069
490,-0.003585264
491,-0.02218141
492,-0.03858653
493,-0.03140832
494,-0.01284068
495,0.008192794
496,-0.00212124
497,-0.01581559
498,-0.02871936
499,-0.05284264
500,-0.03211606
501,0.02201041
502,0.05515123
503,0.02438005
504,0.0175443
505,0.01064794
506,0.001633083
507,0.009273902
508,0.001613028
509,-0.01245074
510,-0.03457705
511,-0.0214637
512,0.01267335
513,0.0383676
514,0.02143848
515,0.01096997
516,0.03183988
517,0.01349172
518,-0.02479223
519,-0.01793252
520,0.005204095
521,0.006355597
522,-0.006808484
523,-0.05280294
524,-0.03463576
525,0.01824333
526,0.001701146
527,0.007531429
528,0.01645675
529,0.002609294
530,-0.01994838
531,-0.03737443
532,-0.01291081
533,0.003745727
534,0.02468459
535,0.029505
536,0.03022984
537,0.03497903
538,0.01354108
539,0.02153822
540,0.03053767
541,0.006976206
542,-0.03333665
543,-0.05025242
544,-0.05842549
545,-0.03018516
546,0.00177535
547,0.00600935
548,0.01208272
549,0.007732357
550,0.01087406
551,-0.001281408
552,0.001091248
553,0.006606633
554,-0.006362471
555,-0.01758464
556,-0.01479436
557,0.000793645
558,0.009354883
559,0.01893515
560,0.01185088
561,-0.004104055
562,0.009450115
563,0.01643156
564,0.01533939
565,0.0116879
566,-0.002921938
567,-0.01337227
568,-0.01537931
569,-0.0105289
570,0.007085313
571,0.01440865
572,0.00159732
573,0.003221827
574,-0.002764611
575,-0.01015841
576,-0.01165932
577,-0.00456018
578,-0.008362113
579,-0.0170428
580,-0.00115722
581,0.01333439
582,0.012668
583,0.001442135
584,-0.001170781
585,-0.005280902
586,-0.00410058
587,-0.006943263
588,-0.000183553
589,0.001705526
590,-0.002526979
591,0.005422722
592,-0.000210703
593,-0.008894986
594,-0.007887787
595,0.006422566
596,0.005962954
597,0.01228091
598,0.02059478
599,0.01202121
600,-0.001049042
601,-0.01092258
602,-0.009165239
603,-0.004031022
604,0.002211934
605,-0.001723405
606,-0.003714493
607,0.000492566
608,-0.001976699
609,-0.002327748
610,-0.003344448
611,-0.009929867
612,-0.005787819
613,0.002308873
614,0.001740614
615,0.005819844
616,0.000809829
617,0.000804648
618,-0.002380499
619,-0.002759674
620,0.009202275
621,0.000493044
622,-0.005240409
623,-0.002444619
624,0.00679421
625,0.006736112
626,0.00831789
627,0.009798686
628,-0.000447183
629,-0.001291337
630,0.001076175
631,0.003120043
632,0.000744834
633,-0.002838149
634,-0.000732679
635,-0.001927472
636,-0.007395757
637,-0.006865522
638,0.000517344
639,0.002608804
640,-0.001534698
641,0.000897524
642,-0.002500085
643,-0.004537859
644,-0.001943528
645,-0.00292667
646,-0.005375263
647,-0.006623243
648,0.004130796
649,0.006104704
650,0.001239517
651,0.003812221
652,0.001592645
653,0.002178348
654,0.003516194
655,-0.002290292
656,0.001090321
657,0.001382448
658,0.000279736
659,0.003042035
660,-0.001558242
661,-0.002912685
662,-0.003461468
663,-0.000423436
664,-0.001642884
665,0.001032504
666,-5.83E-05
667,-0.004031965
668,-0.000394927
669,-0.002239133
670,-0.000538536
671,-0.002942109
672,-0.002945385
673,0.000405154
674,0.004616849
675,0.007669133
676,-0.003881257
677,0.000769618
678,0.001163754
679,-0.004186858
680,0.006393228
681,0.005179868
682,-0.009559412
683,-0.01954214
684,-0.01448374
685,-0.02412049
686,-0.01435866
687,0.00909516
688,0.02130474
689,0.07410781
690,0.08437395
691,0.005752817
692,-0.01658525
693,0.008955493
694,0.01984393
695,-0.01865983
696,-0.05831561
697,-0.07771458
698,-0.1198832
699,-0.1469745
700,-0.2132156
701,-0.1827279
702,0.000277489
703,0.1938953
704,0.2966599
705,0.3426777
706,0.4192294
707,0.1409217
708,-0.05740654
709,0.01617065
710,-0.1089752
711,-0.082008
712,-0.05162015
713,-0.06827512
714,-0.08525706
715,-0.09192146
716,-0.0485526
717,-0.03306768
718,0.006965224
719,-0.1206393
720,-0.1815929
721,-0.1661974
722,-0.1944821
723,0.05487975
724,0.2473556
725,0.1440305
726,-0.01948087
727,-0.0129747
728,0.02120604
729,-0.05546308
730,-0.02817664
731,-0.006593004
732,0.02072331
733,0.0339964
734,0.02972973
735,0.02551906
736,-0.01555615
737,-0.0738885
738,-0.07576112
739,0.02447589
740,0.1801902
741,0.252274
742,0.08883756
743,-0.01108074
744,-0.06398625
745,-0.09528624
746,-0.02328089
747,-0.02940552
748,-0.04299432
749,-0.06960859
750,-0.02709248
751,0.07241268
752,0.05381206
753,0.03848796
754,0.06269472
755,0.0599595
756,-0.04849457
757,-0.1717886
758,-0.09042363
759,-0.01928577
760,-0.006369397
761,-0.003702285
762,-0.00747712
763,0.04146678
764,0.1202331
765,0.1029178
766,0.04839624
767,0.004693694
768,-0.09763595
769,-0.09086832
770,0.05729343
771,0.2291503
772,0.07970513
773,-0.07010809
774,-0.04038335
775,-0.06592396
776,-0.04871915
777,-0.04395426
778,-0.02378935
779,-0.02418503
780,-0.02230791
781,-0.01985402
782,-0.02349746
783,-0.01526167
784,-0.01551189
785,-0.009057695
786,-0.006889937
787,-0.005809905
788,-0.009201046
789,0.003307271
790,0.0163167
791,0.01709867
792,0.005772028
793,-0.002671882
794,-7.48E-06
795,9.34E-05
796,-0.01251871
797,-0.009554469
798,-1.40E-05
799,0.004297622
800,0.01894718
801,0.02184543
802,0.0231848
803,0.03100394
804,0.01485253
805,-0.007876135
806,-0.01612947
807,-0.04152174
808,-0.03783884
809,0.01234202
810,0.06980815
811,0.04500182
812,0.004246302
813,-0.004609279
814,-0.03516804
815,-0.03828987
816,-0.04404458
817,-0.04084926
818,-0.02907977
819,0.125916
820,0.1597234
821,0.01044884
822,0.0036273
823,-0.001859107
824,-0.04547928
825,-0.08721022
826,-0.0905907
827,-0.07485299
828,-0.04422055
829,0.02974297
830,0.1474646
831,0.1549337
832,0.02842534
833,-0.01904532
834,0.0117493
835,0.02521506
836,-0.04879613
837,-0.0951752
838,-0.07785514
839,-0.04943322
840,-0.05845428
841,-0.07199582
842,0.006742395
843,0.03599329
844,0.003090051
845,-0.0357851
846,-0.062737
847,0.003147295
848,0.1496968
849,0.1517185
850,0.05404638
851,0.01684314
852,0.000506826
853,-0.01870818
854,-0.04534644
855,-0.01910084
856,-0.08819348
857,-0.1289534
858,-0.03319397
859,0.09431481
860,0.1307088
861,0.09380206
862,0.04920494
863,-0.02757037
864,-0.02699877
865,-0.02739476
866,-0.02159481
867,-0.01280303
868,-0.004788699
869,-0.01086797
870,-0.01367322
871,-0.001094471
872,0.002740032
873,0.0265473
874,0.03386835
875,-0.02914503
876,-0.0742981
877,-0.02330372
878,0.007585112
879,0.01955295
880,-0.006108644
881,-0.02222339
882,0.00455419
883,0.02978006
884,0.03408523
885,0.009951495
886,-0.01029684
887,-0.02154556
888,-0.03154193
889,-0.03574332
890,-0.03220021
891,-0.02175427
892,0.007452058
893,0.0625066
894,0.1174091
895,0.03858176
896,-0.02830776
897,-0.006385788
898,-0.0165745
899,-0.01615402
900,-0.01276055
901,0.001862471
902,0.005937056
903,0.000808218
904,-0.002724611
905,-0.003387472
906,0.001893453
907,-0.006152818
908,-0.03434247
909,-0.04720724
910,-0.03985315
911,-0.03554088
912,-0.01333301
913,0.07680465
914,0.1144364
915,0.07153453
916,0.03837563
917,-0.004100773
918,-0.02189069
919,-0.04130819
920,-0.03528047
921,-0.04478537
922,-0.05229213
923,-0.03608673
924,-0.002859842
925,0.09685892
926,0.07213389
927,-0.02306759
928,-0.02709657
929,-0.02998923
930,-0.03337843
931,-0.04144238
932,-0.02993831
933,0.02876909
934,0.05494395
935,0.02125998
936,-0.01506444
937,-0.02731491
938,0.04766043
939,0.07755134
940,0.0149442
941,-0.009437136
942,-0.02028708
943,-0.01877453
944,-0.01583645
945,-0.01213752
946,-0.01918141
947,-0.0171857
948,-0.004851846
949,-0.003833569
950,-0.000847987
951,0.006395981
952,0.001688107
953,-0.004326038
954,-0.005132701
955,-0.01092218
956,-0.01410456
957,-0.007746124
958,0.004523606
959,-0.001594143
960,-0.01304085
961,-0.002055827
962,0.008837958
963,0.006077912
964,0.003309805
965,0.01101888
966,0.03907422
967,0.04509109
968,0.03053762
969,0.01126206
970,-0.004078638
971,0.005509105
972,-0.004437136
973,-0.01283957
974,-0.009954342
975,-0.01073617
976,-0.01814305
977,-0.009194167
978,0.001188069
979,-0.007910281
980,-0.007081892
981,-0.005930988
982,-0.002935698
983,-0.005610855
984,-0.000861072
985,-0.002344355
986,-0.001400713
987,0.003481496
988,-0.000217821
989,-0.003649388
990,-0.006861952
991,0.00706198
992,0.01661547
993,0.01298368
994,0.01117262
995,0.008704881
996,0.008797375
997,0.02529334
998,-0.008162796
999,-0.0793229
1000,-0.06168925
1001,-0.01349701
1002,0.003935304
1003,0.01015182
1004,0.009689417
1005,0.007431078
1006,0.001871875
1007,0.001898511
1008,0.00074927
1009,0.000503364
1010,-0.000111032
1011,0.001496792
1012,0.009570749
1013,0.02193999
1014,0.0441625
1015,0.03549832
1016,-0.001254089
1017,-0.0128127
1018,-0.01994891
1019,0.02111888
1020,0.06500432
1021,0.02021335
1022,-1.53E-05
1023,-0.004441943
1024,-0.07220245
1025,-0.1142372
1026,-0.08678229
1027,-0.02926286
1028,0.05176603
1029,0.07430017
1030,0.07416444
1031,0.1079651
1032,0.07785262
1033,0.03154805
1034,0.03250513
1035,0.02997405
1036,-0.009565087
1037,-0.02804955
1038,-0.06356476
1039,-0.09523178
1040,-0.2086612
1041,-0.2981709
1042,-0.1943954
1043,-0.1118541
1044,0.0836508
1045,0.3558745
1046,0.3076439
1047,0.1684095
1048,0.1176472
1049,0.003935605
1050,-0.05010632
1051,-0.07124437
1052,-0.1018216
1053,-0.1349049
1054,-0.141659
1055,-0.1024983
1056,-0.02364732
