time,ëO„¯çúãÿ
539,0.01038937
540,-0.0011969
541,-0.001594236
542,0.003583501
543,-0.000772431
544,-0.00816567
545,-0.004791464
546,0.00341317
547,0.007648491
548,0.001908041
549,0.001291363
550,-0.003861862
551,0.006187139
552,0.01866459
553,0.01710077
554,0.009638859
555,-0.01529091
556,-0.007127914
557,0.009857424
558,0.01329685
559,0.02026332
560,0.02006239
561,0.000330905
562,-0.02163748
563,-0.009052817
564,-0.009430399
565,0.003649575
566,0.008774728
567,-0.000279039
568,-0.005086037
569,-0.0146841
570,-0.007625036
571,0.002312758
572,0.01454522
573,0.004139519
574,-0.02035468
575,-0.02056067
576,-0.008251285
577,-0.01007099
578,-0.01191169
579,-0.01646756
580,-0.02065246
581,-0.01301865
582,0.01820447
583,0.03983058
584,0.02858198
585,0.01150238
586,0.01112324
587,0.007028286
588,-0.003811488
589,0.000899231
590,0.003768583
591,0.006808545
592,0.008855129
593,0.01062057
594,-0.005725242
595,-0.01538582
596,-0.008267589
597,0.001303116
598,0.000118775
599,-0.000550107
600,-0.005524679
601,-0.01467668
602,-0.007458394
603,-0.009190584
604,0.006114908
605,0.01363193
606,0.001512045
607,0.005473615
608,0.0238233
609,0.0218717
610,0.005347941
611,0.00154179
612,-0.01005439
613,-0.02868887
614,-0.0419773
615,-0.03003025
616,-0.0068634
617,0.01560188
618,0.01942101
619,0.002304521
620,0.00123308
621,-0.005621363
622,-0.006610301
623,0.00094274
624,-0.000832553
625,0.001079425
626,0.000603288
627,0.001241756
628,0.005368813
629,-0.005402657
630,-0.008295184
631,0.01452522
632,0.03737891
633,0.01995401
634,0.007785399
635,0.02615946
636,0.01427079
637,-0.0056298
638,-0.0270055
639,-0.0229317
640,-0.002744041
641,-0.007668637
642,-0.009661119
643,-0.004239538
644,-0.001980019
645,-0.002823175
646,-0.003554464
647,-0.000278744
648,0.01416588
649,0.003371236
650,-0.01113942
651,-0.000110721
652,0.00216309
653,-0.001820202
654,-0.007208222
655,-0.004612356
656,0.001754905
657,4.69E-05
658,0.00103523
659,0.002569955
660,-0.01062443
661,-0.009238195
662,0.001757102
663,0.01144479
664,0.01433473
665,0.004505578
666,0.00648627
667,0.003655026
668,-0.000457064
669,-0.00431932
670,-0.001820373
671,-0.002397439
672,-0.006195184
673,-0.002327649
674,-0.003847489
675,-8.61E-05
676,0.00228706
677,-0.001660117
678,-0.001112313
679,-0.002828727
680,-0.001298962
681,0.000759147
682,0.001371116
683,0.005055169
684,0.005750124
685,0.001935341
686,-0.004830944
687,-0.002126074
688,0.003210159
689,0.001482307
690,-0.00998218
691,-0.009689745
692,0.005419701
693,0.00247863
694,0.001027784
695,0.004191249
696,0.001210327
697,0.00261189
698,0.00120797
699,0.001468575
700,0.001025305
701,0.000706502
702,-0.001225449
703,-0.000284946
704,-0.000436776
705,-0.00267469
706,-0.000599598
707,-0.001638686
708,-0.00064502
709,0.001070927
710,-5.35E-05
711,-0.001502684
712,0.00169296
713,-0.002178035
714,-0.001941404
715,0.001009087
716,0.000923109
717,0.003058155
718,0.001004594
719,0.003773458
720,-0.006398762
721,-0.002218795
722,0.005298291
723,0.00113122
724,0.005397531
725,-0.000501799
726,0.002284304
727,-0.001439594
728,-0.002044172
729,0.001373193
730,0.000458632
731,-0.000869565
732,-0.004574192
733,0.000735189
734,-0.002264511
735,-0.004371603
736,-0.00384449
737,-0.001182319
738,0.008017568
739,0.02688625
740,0.02218147
741,-0.001051927
742,-0.009340031
743,-0.01745469
744,-0.02125494
745,-0.02364445
746,-0.02585495
747,-0.05226561
748,-0.05982865
749,-0.06298639
750,-0.0516757
751,-0.01036214
752,0.06157409
753,0.1585659
754,0.1920733
755,0.1699459
756,0.1285473
757,0.02685355
758,-0.1340157
759,-0.1759572
760,-0.1568503
761,-0.1774841
762,-0.1724414
763,-0.06376581
764,0.07590031
765,0.2007816
766,0.2047202
767,0.1086518
768,-0.009193912
769,-0.06835987
770,0.03481844
771,0.06446765
772,0.07293638
773,0.1489019
774,0.05813122
775,-0.08670129
776,-0.1068375
777,-0.1265888
778,-0.1062565
779,-0.1022845
780,-0.08540945
781,-0.05207962
782,-0.008231409
783,0.04237597
784,0.03915385
785,0.0247197
786,0.003662877
787,-0.02673602
788,-0.03034134
789,0.02408418
790,0.04105334
791,-0.02798702
792,-0.02254676
793,-0.001965586
794,0.001459707
795,0.1001343
796,0.09350926
797,0.01317877
798,-0.02253642
799,-0.02317344
800,-0.02027141
801,0.006107025
802,0.01663523
803,-0.005392116
804,-0.01568523
805,-0.05429634
806,-0.06343978
807,-0.02105375
808,-0.01749047
809,-0.01701798
810,0.07918651
811,0.1327315
812,0.08999893
813,0.0306512
814,-0.002332337
815,-0.01494601
816,-0.03415963
817,-0.02589679
818,-0.01878282
819,-0.02757408
820,-0.02665879
821,-0.006602725
822,0.02277625
823,0.1252073
824,0.1183273
825,-0.1053116
826,-0.1658814
827,-0.08266881
828,-0.03268901
829,0.00100667
830,0.007036893
831,0.01486028
832,0.01327413
833,0.02031292
834,0.02155128
835,0.01771099
836,0.01631957
837,0.008717018
838,0.01057219
839,0.008802537
840,-0.004974612
841,0.00263038
842,0.01248604
843,0.002821837
844,0.004427538
845,-7.91E-05
846,0.000897978
847,0.003883117
848,-0.002083525
849,-0.001201129
850,-0.004179426
851,-0.000611829
852,-0.004587934
853,-0.004736778
854,-0.00126041
855,-0.003882094
856,0.002338523
857,-0.007858119
858,-0.02117438
859,-0.02824276
860,-0.01689728
861,-0.004514797
862,-0.01685478
863,-0.01857386
864,0.01120674
865,0.05287391
866,0.05644755
867,0.013121
868,-0.04447554
869,-0.04556176
870,0.01084613
871,0.03768168
872,0.08229344
873,0.06855454
874,-0.01588435
875,-0.02046007
876,-0.010121
877,-0.006414492
878,-0.0139645
879,-0.02160641
880,-0.0184206
881,-0.01917806
882,-0.01971799
883,-0.02899295
884,-0.01808018
885,-0.0078154
886,0.005473349
887,0.0107718
888,0.007360882
889,0.006365975
890,0.003381124
891,0.01062875
892,-0.005269848
893,-0.02014418
894,-0.00987241
895,-0.03705622
896,-0.07051766
897,-0.08632907
898,-0.1320852
899,-0.03863071
900,0.1885013
901,0.1257895
902,0.009974465
903,0.02420366
904,0.01512353
905,0.06811006
906,0.0199976
907,0.05579238
908,0.1773416
909,0.1166607
910,-0.004314825
911,-0.05293435
912,-0.07223573
913,-0.05526612
914,-0.03103455
915,-0.03743153
916,-0.04305577
917,-0.05592046
918,-0.03989159
919,-0.03926635
920,-0.03788967
921,-0.02217486
922,-0.01703064
923,-0.01041747
924,-0.01828595
925,0.003074064
926,0.03148511
927,0.02251502
928,0.0151864
929,0.01895197
930,0.02335044
931,0.0158692
932,-0.01783286
933,-0.04734654
934,-0.04756599
935,-0.02832374
936,0.02210229
937,0.04022336
938,0.03292755
939,0.02869861
940,0.01353428
941,0.02447037
942,0.03071235
943,0.03989024
944,0.03000936
945,0.003827069
946,-0.003500028
947,-0.003595308
948,-0.0164835
949,-0.02060235
950,-0.01770201
951,-0.08152144
952,-0.08677003
953,-0.02651566
954,0.00108327
955,0.04722607
956,0.07388627
957,0.0273872
958,-0.000891712
959,0.02910198
960,0.01784421
961,0.006334977
962,0.004867975
963,-0.002272058
964,0.00148557
965,-0.008749671
966,-0.01432282
967,-0.01273067
968,-0.00681382
969,0.005135401
970,0.01912146
971,0.00803341
972,-0.008024632
973,-0.01023727
974,-0.01129636
975,-0.008391482
976,-0.007994066
977,-0.01238801
978,-0.00890605
979,-0.001891046
980,-0.000784763
981,-0.004713092
982,-0.007065778
983,-0.003245747
984,-0.009435531
985,-0.02104485
986,-0.0141611
987,-0.003937833
988,0.005227254
989,0.01904001
990,0.02811525
991,0.04261591
992,0.04218522
993,0.01205164
994,-0.007214965
995,-0.004311116
996,0.001949585
997,0.00090499
998,-0.006354367
999,-0.006222244
1000,-0.007563313
1001,-0.01205332
1002,-0.01510275
1003,-0.01212156
1004,-0.00828837
1005,-0.01410223
1006,-0.01111893
1007,-0.01061158
1008,0.000183899
1009,0.01229465
1010,0.01678368
1011,0.03863107
1012,0.003805776
1013,-0.03746396
1014,-0.04442599
1015,-0.04096347
1016,-0.01734226
1017,-0.0068359
1018,0.07262881
1019,0.06933783
1020,-0.001733217
1021,0.0115082
1022,0.005021161
1023,0.005539133
1024,0.001774303
1025,-0.006678498
1026,-0.008663652
1027,-0.00873249
1028,-0.008276824
1029,-0.0034384
1030,-0.000474162
1031,-0.002914746
1032,0.00154675
1033,-0.003627585
1034,-0.000139418
1035,0.00027782
1036,0.001512363
1037,0.006663919
1038,-7.38E-05
1039,-0.001072105
1040,-0.002112183
1041,-0.00754642
1042,-0.002713502
1043,-0.002314459
1044,-0.006060912
1045,-0.000323941
1046,0.003210541
1047,0.002476017
1048,0.000492506
1049,-0.000676937
1050,-0.005490001
1051,-0.005719709
1052,0.004552137
1053,0.004297156
1054,0.003240341
1055,0.001322146
1056,0.001738027
1057,0.003428948
1058,0.001350587
1059,0.00016919
1060,-0.001476359
1061,-0.004142957
1062,-0.003850043
1063,-0.002635919
1064,0.003253761
1065,0.005885841
1066,0.002536418
1067,0.005753628
1068,0.004374254
1069,0.00157717
1070,0.000314857
1071,-0.003414623
1072,-0.006950095
1073,-0.001494755
1074,-0.001746707
1075,-0.00755
1076,-0.004345604
1077,0.001350211
1078,0.000313266
1079,0.000698894
1080,-0.005083439
1081,-0.003103402
1082,0.007659578
1083,4.86E-05
1084,-8.51E-05
1085,0.00261474
1086,0.004290853
1087,0.006643002
1088,0.005327369
1089,0.000635427
1090,0.000306458
1091,0.00645023
1092,0.003079845
1093,0.003356484
1094,-0.00184792
1095,-0.003705235
1096,-0.005611223
1097,-0.00807944
1098,-0.002399167
1099,-0.001065545
1100,0.000569226
1101,0.003361844
1102,-0.000828373
1103,-0.01669435
1104,-0.02783542
1105,-0.02198884
1106,-0.01360402
1107,-0.00904789
1108,-0.01082503
1109,0.002404463
1110,0.07084639
1111,0.0693466
1112,0.04791535
