time,ëO„¯çúãÿ
154,-0.1527536
155,-0.1444631
156,0.1598834
157,0.2691346
158,0.4810629
159,0.692359
160,0.03735945
161,-0.3017129
162,-0.2973379
163,-0.2259681
164,-0.05970822
165,-0.1842069
166,-0.14094
167,-0.1845679
168,-0.1089684
169,-0.05264121
170,0.06781162
171,0.2285272
172,0.1300212
173,-0.03663623
174,-0.1585904
175,0.1069727
176,0.01311435
177,-0.2577925
178,0.1345797
179,0.5999862
180,0.2125937
181,-0.5180233
182,-0.3548328
183,0.2631998
184,0.3548074
185,0.2169542
186,0.2175586
187,0.03185588
188,-0.1088305
189,-0.129463
190,-0.1097316
191,-0.08228055
192,-0.110905
193,-0.0685987
194,-0.1071081
195,-0.1701439
196,-0.1395498
197,-0.03708866
198,-0.01751646
199,-0.08387764
200,-0.09132215
201,-0.2044296
202,0.04067617
203,0.3358604
204,0.09326331
205,0.2248911
206,0.1946301
207,0.000419498
208,0.0223109
209,-0.1156854
210,0.1015169
211,0.1847205
212,-0.003040373
213,-0.0217417
214,-0.148635
215,-0.2242277
216,-0.04545077
217,0.1765006
218,0.2633936
219,0.1290087
220,-0.09827879
221,-0.2765198
222,0.03209969
223,0.1550718
224,-0.05796139
225,-0.1003011
226,-0.2342627
227,-0.265814
228,-0.01737285
229,0.2672599
230,0.1948982
231,0.1339931
232,-0.01624264
233,-0.2424363
234,-0.1911137
235,-0.07463674
236,0.02608618
237,0.02408744
238,-0.02746942
239,0.17004
240,0.3013499
241,0.05508116
242,-0.1764593
243,-0.5429001
244,-0.3565797
245,0.4298757
246,0.5887529
247,0.5293738
248,0.1754947
249,-0.1150265
250,0.1049296
251,-0.05195698
252,-0.1132401
253,-0.1200072
254,-0.225545
255,-0.07169748
256,0.07773611
257,-0.09779096
258,-0.3412303
259,-0.1873239
260,0.01903
261,0.1131822
262,0.1431148
263,0.2352004
264,-0.04903254
265,-0.3914073
266,-0.1924426
267,-0.1205904
268,-0.05547889
269,0.04755501
270,0.09578323
271,-0.04144011
272,-0.1958751
273,-0.2975933
274,-0.3599275
275,0.2757003
276,0.6537538
277,0.453405
278,-0.02461183
279,0.108445
280,0.7536113
281,0.1171276
282,-0.2507435
283,-0.006881416
284,-0.06341024
285,-0.1621468
286,-0.2542653
287,-0.3345249
288,-0.2414102
289,-0.3021933
290,-0.5871146
291,0.6461214
292,1.374953
293,0.3234677
294,-0.1979434
295,-0.2246086
296,-0.1142437
297,0.09705577
298,-0.1424951
299,-0.4015425
300,-0.2224589
301,-0.04347509
302,-0.07767887
303,-0.2000957
304,-0.05661428
305,0.07120991
306,-0.1462903
307,-0.3707426
308,-0.2606896
309,0.2598468
310,0.1295643
311,0.2260575
312,0.3070506
313,-0.2366427
314,0.1628921
315,0.5710475
316,0.5554665
317,0.09916726
318,-0.1633235
319,-0.1119872
320,-0.1507671
321,0.02379086
322,-0.0398443
323,-0.112655
324,-0.3317133
325,-0.4362622
326,-0.491385
327,-0.07946813
328,0.9496114
329,0.9829755
330,0.1889079
331,-0.5264999
332,-0.4740074
333,-0.3799318
334,-0.215387
335,0.1821695
336,0.05233982
337,0.02779527
338,-0.2364903
339,-0.2936085
340,-0.1829956
341,0.2194091
342,0.7511389
343,0.3832627
344,0.1675782
345,-0.002672583
346,-0.3905368
347,-0.2249452
348,-0.06662065
349,0.01076186
350,0.1720716
351,-0.0279192
352,-0.01624006
353,0.00455196
354,-0.2585462
355,-0.1657586
356,-0.1082885
357,-0.1687475
358,0.07930516
359,0.364579
360,0.4988969
361,0.5869483
362,0.05249286
363,-0.2681039
364,-0.07861286
365,-0.09573448
366,-0.1727291
367,-0.4545294
368,-0.4642904
369,-0.3145991
370,0.07570034
371,0.3037287
372,0.5285387
373,0.3295965
374,-0.09144777
375,0.02786571
376,-0.1685235
377,-0.1095995
378,-0.05102211
379,-0.06468716
380,-0.08301296
381,-0.1285538
382,-0.1362689
383,-0.09067895
384,0.2012993
385,0.1537906
386,-0.0400867
387,0.1108453
388,0.1331302
389,0.07399495
390,0.1056093
391,-0.02556483
392,0.03440087
393,-0.01160924
394,-0.0778203
395,0.05313466
396,0.03771501
397,0.1641501
398,-0.0788577
399,-0.1985969
400,0.1090985
401,-0.2534857
402,-0.3807681
403,-0.2995979
404,0.3754783
405,0.5459275
406,-0.2941442
407,-0.09221855
408,0.1282508
409,0.3136914
410,0.1241347
411,-0.1852981
412,-0.06544005
413,-0.2147737
414,-0.2749684
415,-0.2550161
416,0.2240927
417,0.4789376
418,0.2379747
419,0.4621411
420,0.2402203
421,-0.06601161
422,-0.1647247
423,-0.2695005
424,-0.02538979
425,-0.1697831
426,-0.3515169
427,-0.424816
428,-0.2506694
429,-0.03212836
430,-0.2664202
431,-0.0431045
432,0.6497794
433,0.3886028
434,-0.05913615
435,-0.08602703
436,0.04707547
437,0.247116
438,0.0706691
439,0.09204958
440,-0.07983194
441,-0.2806169
442,-0.1586735
443,0.2011562
444,0.323157
445,-0.02475668
446,-0.2464692
447,-0.3802855
448,-0.09084551
449,0.1664149
450,0.2217825
451,0.08851701
452,0.101165
453,0.1118246
454,-0.07746886
455,0.09657363
456,-0.1189747
457,-0.08182038
458,0.06188384
459,0.02575986
460,0.03120351
461,-0.1643347
462,-0.1508458
463,-0.009691834
464,0.05403155
465,-0.01358868
466,-0.1571446
467,-0.2677949
468,0.050712
469,0.3290873
470,0.2179034
471,0.3044153
472,0.1421493
473,-0.1848065
474,-0.1561664
475,-0.04517423
476,0.05130575
477,-0.01774218
478,-0.185576
479,-0.2203121
480,-0.0717115
481,0.06421459
482,0.1958479
483,0.124072
484,-0.03291027
485,-0.108336
486,-0.1308929
487,-0.08167294
488,-0.2500025
489,-0.3596208
490,-0.4307101
491,-0.4690358
492,0.6526563
493,1.240852
494,0.7637063
495,0.5872058
496,0.2720633
497,-0.07816494
498,-0.3984199
499,-0.1933426
500,-0.2461744
501,-0.270977
502,-0.1726645
503,-0.2424937
504,-0.2632196
505,-0.289817
506,-0.01144637
507,-0.04831497
508,-0.1214754
509,0.153474
510,0.1320106
511,-0.2188271
512,-0.2425269
513,-0.1004465
514,0.1426441
515,0.6391355
516,0.3317828
517,-0.2287641
518,-0.03970522
519,0.0859787
520,0.135314
521,0.1106551
522,0.03318654
523,-0.1578091
524,-0.2779406
525,-0.3896523
526,-0.4563282
527,0.2180561
528,0.7636465
529,0.4092407
530,0.01884985
531,-0.4815335
532,-0.3980819
533,0.2622743
534,0.2768189
535,0.4561276
536,0.4027619
537,0.1263324
538,-0.1142063
539,-0.2066715
540,-0.01840524
541,-0.2236943
542,-0.4389181
543,-0.3913817
544,-0.1165453
545,0.06025305
546,-0.05974919
547,-0.3050369
548,-0.1072122
549,0.4896302
550,0.2243367
551,-0.3737712
552,-0.05992982
553,0.3657737
554,0.1762284
555,-0.06256491
556,-0.02903036
557,0.005770802
558,0.01503552
559,0.03177231
560,-0.001437371
561,-0.1797429
562,-0.2908351
563,-0.2445198
564,0.0483271
565,0.5149706
566,0.441649
567,-0.06957632
568,-0.09381786
569,0.2997342
570,0.1696705
571,-0.005394042
572,0.141505
573,-0.02919665
574,-0.2222055
575,-0.210729
576,-0.09161732
577,-0.07942131
578,-0.1564405
579,0.08216278
580,0.5971493
581,0.1974889
582,-0.4769796
583,-0.09113437
584,-0.1119527
585,-0.196089
586,-0.161114
587,-0.1183575
588,0.01046222
589,0.01748639
590,0.02759324
591,-0.08126085
592,0.1240914
593,-0.03100587
594,-0.2499177
595,-0.0577251
596,0.3044093
597,0.3086966
598,0.08021665
599,0.2809589
600,-0.03069203
601,-0.2635307
602,-0.01626576
603,-0.003275171
604,0.03952671
605,-0.003315513
606,0.001563299
607,-0.005852324
608,0.05237875
609,0.01315383
610,-0.3249519
611,-0.6142017
612,-0.6896747
613,-0.3724541
614,0.8914305
615,1.296003
616,0.6871385
617,0.365638
618,-0.2714386
619,-0.08742103
620,-0.1525114
621,-0.2790772
622,-0.2060167
623,-0.3771698
624,-0.1814802
625,-0.1455444
626,0.1039181
627,0.2459785
628,0.2043093
629,0.1005723
630,-0.09588145
631,-0.1262973
632,0.000540897
633,0.008286737
634,-0.2242399
635,-0.2442866
636,0.01831545
637,0.02087417
638,-0.1506774
639,-0.1861436
640,0.06593451
641,0.3213619
642,0.2572473
643,0.054317
644,-0.03543492
645,-0.03129963
646,-0.02186316
647,0.03309007
648,0.1295543
649,0.05973593
650,-0.1334174
651,-0.3947281
652,-0.57125
653,-0.4693452
654,-0.1266056
655,0.2140638
656,0.7641466
657,0.8972625
658,0.9627816
659,0.6560783
660,-0.6325276
661,-0.5205143
662,0.1603072
663,0.1849518
664,-0.1837575
665,-0.3907615
666,-0.2061809
667,-0.1463678
668,-0.2224515
669,-0.1592171
670,-0.07757285
671,-0.08551563
672,-0.0673885
673,-0.09126202
674,-0.05273943
675,-0.02450871
676,-0.02384786
677,-0.05992557
678,-0.09695983
679,-0.161406
680,-0.07918702
681,0.219857
682,0.2628027
683,0.3531241
684,0.4343826
685,-0.02655596
686,-0.09711248
687,0.008371579
688,-0.0326966
689,0.008966694
690,-0.008997895
691,-0.01949455
692,-0.04028984
693,-0.0191943
694,-0.01727975
695,-0.02649704
696,-0.03175811
697,0.06423002
698,0.08632106
699,-0.004337996
700,-0.0141592
701,-0.02661314
702,-0.0112892
703,-0.01348046
704,-0.02140924
705,-0.01994339
706,-0.07949337
707,-0.05943538
708,-0.01780858
709,-0.01324973
710,-0.04554918
711,0.04158927
712,0.2521378
713,0.1891486
714,-0.2361147
715,-0.6955515
716,-0.6681316
717,-0.0279516
718,0.4804847
719,1.049119
720,0.8252456
721,-0.230607
722,0.2943748
723,0.2316916
724,-0.4463221
725,-0.2462437
726,-0.2468687
727,-0.1326849
728,-0.1122548
729,-0.1072055
730,-0.1227763
731,-0.1056536
732,-0.08314536
733,-0.06029942
734,-0.02540188
735,-0.01694766
736,0.02752849
737,0.02972181
738,0.09078449
739,-0.002857242
740,-0.2092337
741,-0.2302507
742,-0.1338168
743,0.1041499
744,0.2864516
745,0.3593792
746,0.3038484
747,0.1792293
748,0.0510101
749,-0.1196654
750,-0.1651353
751,-0.2963042
752,-0.1239497
753,0.1848432
754,0.0614148
755,-0.02760549
756,0.01779455
757,-0.1153002
758,-0.1526528
759,-0.08125281
760,-0.1666993
761,-0.1540599
762,0.6719705
763,0.8866836
764,0.2416918
765,-0.5796874
766,-1.2984
767,-0.6807804
768,0.585353
769,1.351998
770,0.6410526
771,-0.134595
772,-0.11461
773,-0.3008927
774,-0.3179137
775,0.1484715
776,0.097518
777,-0.4111648
778,-0.2710871
779,-0.1869031
780,-0.2268724
781,-0.1096072
782,0.1580171
783,0.2721661
784,0.002595648
785,-0.02551727
786,-0.02550923
787,0.05310456
788,-0.09334321
789,-0.3228151
790,-0.2037124
791,-0.2415574
792,-0.2489654
793,0.1492155
794,1.104045
795,1.44892
796,0.4798056
797,-0.2027057
798,-0.429017
799,-0.4884181
800,-0.2537228
801,-0.1895187
802,-0.1320035
803,-0.1394561
804,-0.1172832
805,-0.0934902
806,-0.08485218
807,-0.05501011
808,-0.04470058
809,-0.01714344
810,-0.004593614
811,0.01498793
812,0.004403266
813,0.02363281
814,0.04985215
815,0.07786122
816,0.08680747
817,0.07623971
818,-0.01850215
819,-0.04852266
820,0.01468537
821,-0.03812145
822,-0.02229427
823,0.03471171
824,0.1936032
825,0.1353687
826,-0.1986076
827,-0.07109167
828,0.1539356
829,0.02917279
830,-0.01647516
831,0.007416291
832,-0.005302933
833,0.05417225
834,0.01083069
835,-0.1047875
836,-0.2642665
837,-0.2076581
838,0.3106678
839,0.5665644
840,0.09247807
841,-0.4208667
842,-0.2286556
843,-0.1403361
844,-0.18598
845,0.203282
846,0.4371446
847,0.3932258
848,0.1095263
849,0.08495152
850,-0.1228871
851,-0.3442208
852,-0.1148493
853,0.02173075
854,0.09155259
855,-0.2436625
856,-0.4720453
857,-0.2592935
858,-0.1090432
859,0.08158495
860,0.1968087
861,0.3270632
862,0.127394
863,-0.1062181
864,0.3170825
865,0.2818159
866,-0.1602949
867,-0.2747559
868,-0.2530529
869,-0.1102243
870,-0.06842087
871,0.2295204
872,0.450906
873,0.00820452
874,-0.2136425
875,-0.06540887
876,0.06522647
877,0.003696311
878,-0.0273033
879,-0.01713762
880,-0.04596333
881,-0.07876217
882,-0.09973636
883,-0.2044703
884,-0.3562149
885,-0.3499573
886,-0.1300628
887,0.6523205
888,0.6774879
889,-0.0408594
890,0.1344615
891,0.4179301
892,0.4251395
893,0.2055152
894,-0.2047009
895,-0.3889849
896,-0.2244884
897,-0.01572508
898,-0.3375633
899,-0.3640726
900,-0.002606571
901,-0.08843058
902,0.1968962
903,0.2892269
904,-0.6081655
905,-0.4728322
906,0.4581063
907,0.6236092
908,0.2517261
909,-0.1262446
910,-0.1424935
911,-0.04218087
912,-0.08239515
913,-0.0584389
914,0.02303899
915,-0.1025704
916,-0.352807
917,-0.3944783
918,0.06136999
919,0.4275796
920,0.261173
921,0.3286894
922,0.4255623
923,0.3871466
924,0.2268343
925,-0.2034649
926,-0.4407265
927,-0.3835639
928,-0.2220278
929,-0.1515674
930,-0.05947529
931,-0.00576362
932,-0.01718587
933,-0.06199156
934,0.01654527
935,0.09955521
936,0.1350567
937,0.1279099
938,-0.1848963
939,-0.3789172
940,-0.04009703
941,0.4381195
942,0.5191644
943,-0.1248696
944,-0.5794851
945,-0.148784
946,0.4171425
947,0.3860389
948,-0.2068593
949,-0.3393326
950,0.3433178
951,0.490312
952,-0.1935225
953,-0.4415794
954,-0.4712151
955,-0.2184026
956,0.3203683
957,0.5892949
958,0.5360074
959,0.2933657
960,-0.1771568
961,-0.4082157
962,-0.2733184
963,-0.1508458
964,-0.07733366
965,-0.1440248
966,-0.04641259
967,-0.01734509
968,-0.03207997
969,-0.01110813
970,-0.02532112
971,0.1095604
972,0.124569
973,0.01534303
974,0.017875
975,0.002581589
976,0.003158615
977,-0.002426826
978,-0.02587697
979,0.009656154
980,0.04814172
981,0.03262645
982,0.002592996
983,0.004039519
984,-0.1120086
985,-0.1318489
986,0.03200408
987,0.00417114
988,0.1368742
989,0.198083
990,0.01136766
991,0.01144415
992,-0.01365167
993,-0.03507771
994,-0.04336011
995,-0.02041932
996,0.04558792
997,0.02647865
998,-0.002695076
999,-0.01669312
1000,-0.06950936
1001,-0.1195467
1002,-0.02842795
1003,0.1006282
1004,-0.009692224
1005,-0.2164524
1006,-0.2782743
1007,-0.0468806
1008,0.4776413
1009,0.5919216
1010,0.1734784
1011,-0.1293068
1012,-0.1622528
1013,-0.3099726
1014,-0.5271865
1015,-0.1561165
1016,0.2487618
1017,0.1222095
1018,-0.2547014
1019,0.2087205
1020,0.4265721
1021,-0.2903934
1022,-0.02217528
1023,0.581185
1024,0.4150643
1025,-0.03402719
1026,-0.2215189
1027,-0.1816311
1028,-0.00381884
1029,-0.04750776
1030,-0.02855247
1031,-0.07826026
1032,-0.2763638
1033,-0.4066637
1034,-0.4756525
1035,-0.1805893
1036,0.485417
1037,0.7836611
1038,0.3253619
1039,-0.0704726
1040,-0.4698194
1041,-0.7338977
1042,-0.3462805
1043,0.7832441
1044,0.671326
1045,-0.0686968
1046,0.3344308
1047,0.1510263
1048,-0.3484411
1049,-0.2802151
1050,0.006830245
1051,-0.09271356
1052,-0.1342602
1053,-0.00645192
1054,-0.02706967
1055,-0.00054533
1056,-0.08179393
1057,-0.1051373
1058,-0.05803424
1059,-0.1277055
1060,-0.1445068
1061,0.2206807
1062,0.181527
1063,-0.1603607
1064,-0.03489871
1065,0.2830014
1066,0.3980013
1067,0.1289631
1068,-0.02681205
1069,0.1859189
1070,0.1647929
1071,-0.1310232
1072,-0.2967049
1073,-0.2851526
1074,0.05133374
1075,0.1662808
1076,-0.03472096
1077,0.01914963
1078,0.2462419
1079,0.1100229
1080,-0.1754535
1081,-0.1652335
1082,-0.1618234
1083,-0.06387411
1084,-0.1444234
1085,-0.1493392
1086,-0.003534973
1087,-0.009665221
1088,0.08881289
1089,0.04757075
1090,-0.05311014
1091,-0.05984502
1092,-0.09739917
1093,-0.2215648
1094,-0.2543172
1095,-0.196372
1096,-0.06713657
1097,0.6503244
1098,1.122321
1099,0.554153
1100,-0.03526998
1101,-0.3321604
1102,-0.3651655
1103,-0.06191191
1104,0.118004
1105,0.159268
1106,-0.004152857
1107,-0.3487159
1108,-0.4312321
1109,-0.2097392
1110,-0.09597799
1111,-0.09449109
1112,0.02025166
1113,0.5568348
1114,0.6437809
1115,-0.04595295
1116,-0.1471283
1117,-0.1792779
1118,-0.2952057
1119,-0.2675115
1120,-0.2031078
1121,0.1632362
1122,0.2702722
1123,-0.0638849
1124,-0.3155855
1125,-0.3732236
1126,0.03853929
1127,0.1992898
1128,0.07673674
1129,0.3287328
1130,0.4328904
1131,0.4939952
1132,0.09131864
1133,-0.2742966
1134,-0.3200465
1135,-0.2443729
1136,-0.09106317
1137,-0.03506221
1138,-0.004560702
1139,-0.02298093
1140,0.01795494
1141,-0.04254523
1142,-0.09860881
1143,-0.1407458
1144,0.02655904
1145,0.07648897
1146,0.09729633
1147,0.4959884
1148,0.000735506
1149,-0.4096116
1150,-0.07584164
1151,-0.01481804
1152,0.2053754
1153,0.1011537
1154,-0.1460896
1155,-0.08502194
1156,-0.2265379
1157,-0.2743505
1158,-0.2853634
1159,-0.2198308
1160,0.2295011
1161,0.5069686
1162,0.7886577
1163,0.7562707
1164,0.1004306
1165,-0.3718871
1166,-0.3642573
1167,-0.2726099
1168,-0.1738401
1169,0.1102187
1170,0.3714283
1171,0.231921
1172,-0.09068772
1173,-0.3033581
1174,-0.3798367
1175,-0.03394288
1176,0.08596367
1177,-0.09684532
1178,-0.122704
1179,-0.08359728
1180,-0.167488
1181,-0.3263907
1182,-0.2035817
1183,0.07835662
1184,0.1359821
1185,0.3008981
1186,0.2650673
1187,-0.0134898
1188,-0.01650308
1189,-0.1287149
1190,-0.03397464
1191,-0.0400131
1192,-0.1930224
1193,0.2215064
1194,0.5648763
1195,0.3143595
1196,-0.3057836
1197,-0.6666874
1198,-0.3685013
1199,-0.04222065
1200,0.7295195
1201,0.9438711
1202,0.1459265
1203,0.2229721
1204,0.1927642
1205,-0.2521073
1206,-0.3429247
1207,-0.3865005
1208,-0.2954728
1209,-0.2680345
1210,-0.2012669
1211,0.1351051
1212,0.1636941
1213,0.1031099
1214,0.02253914
1215,-0.2874618
1216,-0.2857227
1217,-0.2438013
1218,-0.1228889
1219,0.02834536
1220,0.348014
1221,0.5384054
1222,0.0845606
1223,-0.5619223
1224,-0.1964917
1225,0.8560653
1226,0.5345193
1227,-0.1336434
1228,-0.1050867
1229,-0.000448257
1230,-0.1241165
1231,-0.142899
1232,-0.05839539
1233,-0.07952207
1234,-0.07897475
1235,-0.1112316
1236,-0.08688408
1237,-0.09176449
1238,-0.1046259
1239,-0.09873875
1240,0.1355363
1241,0.1426223
1242,0.002192229
1243,0.07298642
1244,-0.02720956
1245,-0.1077621
1246,0.0351245
1247,0.159764
1248,0.06438323
1249,-0.007821426
1250,-0.05492515
1251,-0.156971
1252,-0.2202134
1253,-0.01728277
1254,0.2847851
1255,0.2792548
1256,0.03789049
1257,-0.1775509
1258,-0.09589973
1259,0.1495547
1260,0.1572672
1261,-0.1771981
1262,-0.5337946
1263,-0.5093322
1264,0.004490197
1265,0.6167849
1266,1.083117
1267,0.7914924
1268,-0.02920973
1269,-0.2317702
1270,-0.2128899
1271,-0.3150518
1272,-0.3081221
1273,-0.1790146
1274,-0.1161278
1275,-0.1045836
1276,-0.148884
1277,-0.1717158
1278,-0.04225184
1279,-0.006340697
1280,-0.04597614
1281,-0.02854129
1282,0.2571378
1283,0.1242852
1284,-0.3814363
1285,-0.2598399
1286,0.1592937
1287,0.06059481
1288,0.02327168
1289,0.3515396
1290,0.1377416
1291,0.2964684
1292,0.3715189
1293,-0.04450497
1294,-0.3009782
1295,-0.3303819
1296,0.1146281
1297,0.1692678
1298,0.3257693
1299,0.09979427
1300,-0.2546274
1301,-0.1660242
1302,-0.5369921
1303,-0.2917999
1304,0.1570678
1305,0.1642454
1306,0.3685847
1307,0.263817
1308,-0.3674165
1309,-0.7999554
1310,-0.3928923
1311,0.365604
1312,0.4995107
1313,0.3808366
1314,0.1841734
1315,-0.229741
1316,-0.2996762
1317,-0.2203754
1318,0.02037519
1319,0.04721712
1320,-0.04102433
1321,0.3751706
1322,0.7206447
1323,0.3248184
1324,-0.1184514
1325,0.02392489
1326,-0.06192262
1327,-0.1592231
1328,-0.3287069
1329,-0.3726359
1330,-0.1994433
1331,-0.03464416
1332,0.1618758
1333,-0.07345514
1334,-0.3468195
1335,0.04824281
1336,0.2244763
1337,-0.1821371
1338,-0.1239712
1339,0.1577924
1340,0.1293358
1341,-0.004191786
1342,-0.1794704
1343,-0.2081805
1344,0.001912355
1345,0.362497
1346,0.575431
1347,0.02820694
1348,-0.03549853
1349,0.4689286
1350,0.08482613
1351,-0.2960562
1352,-0.1247589
1353,-0.141997
1354,-0.1927919
1355,-0.2899002
1356,-0.1841727
1357,0.3328379
1358,0.3003936
1359,-0.2539525
1360,-0.3635856
1361,-0.1937827
1362,0.1475556
1363,0.5268392
1364,0.481084
1365,0.1963982
1366,-0.1350272
1367,-0.263152
1368,-0.2388283
1369,-0.1600131
1370,-0.08501717
1371,-0.09024729
1372,-0.09538589
1373,0.2473345
1374,0.4433694
1375,0.07846549
1376,-0.2288254
1377,-0.4230002
1378,-0.4233185
1379,-0.5132298
1380,-0.05134842
1381,0.6508549
1382,0.6805004
1383,0.1151223
1384,-0.5704198
1385,-0.3136536
1386,-0.1548375
1387,-0.04653472
1388,0.7374054
1389,1.048437
1390,0.2287448
1391,-0.5954037
1392,-0.4581515
1393,0.07560429
1394,0.1312158
1395,0.07155704
1396,0.1924863
1397,0.04635229
1398,-0.1384043
1399,-0.1985886
1400,-0.0567882
1401,-0.06466085
1402,-0.1516462
1403,-0.1488758
1404,-0.1225068
1405,-0.06815422
1406,-0.06959585
1407,-0.05374499
1408,-0.03596929
1409,0.01625633
1410,0.03516061
1411,-0.06808168
1412,-0.1154129
1413,-0.02507563
1414,0.3300653
1415,0.4162913
1416,-0.1293377
1417,-0.2497757
1418,-0.02582136
1419,0.1264872
1420,0.1840318
1421,-0.03144497
1422,-0.07004599
1423,-0.03695991
1424,-0.05676313
1425,-0.02902481
1426,-0.136575
1427,0.1189087
1428,0.08479065
1429,-0.09260832
1430,0.09957541
1431,0.03372826
1432,-0.1329069
1433,-0.1036467
1434,0.3761712
1435,0.2863626
1436,0.2492723
1437,0.3545278
1438,-0.00797236
1439,-0.1761939
1440,-0.3201031
1441,-0.4726586
1442,-0.4384995
1443,0.2857224
1444,0.2457602
1445,-0.05241084
1446,-0.071898
1447,-0.1640295
1448,0.4006646
1449,0.4245327
1450,0.1944845
1451,-0.2084923
1452,-0.3447248
1453,-0.004504785
1454,-0.034343
1455,-0.08701462
1456,-0.1447448
1457,-0.26728
1458,-0.3922139
1459,-0.4679142
1460,-0.2910156
1461,0.2563322
1462,0.8129554
1463,0.5093712
1464,0.332091
1465,0.3059378
1466,-0.2590276
1467,-0.4178909
1468,-0.5230967
1469,-0.07981357
1470,0.2098016
1471,-0.07137354
1472,0.09332678
1473,0.2760545
1474,0.2381392
1475,-0.01919031
1476,-0.3382351
1477,-0.4310661
1478,-0.03175005
1479,0.5593382
1480,0.477326
1481,-0.1138623
1482,0.4272353
1483,0.3370111
1484,-0.5467968
1485,-0.2056711
1486,-0.09673062
1487,0.05659416
1488,-0.01502909
1489,-0.4243069
1490,-0.5246369
1491,-0.4063395
1492,-0.1372674
1493,0.2480252
1494,0.583589
1495,0.4798064
1496,0.1372835
1497,-0.114023
1498,0.03904852
1499,0.09345222
1500,-0.02330027
1501,-0.2009182
1502,-0.1868897
1503,-0.1038371
1504,-0.1208352
1505,-0.1790895
1506,-0.007165894
1507,0.3825623
1508,0.03088427
1509,-0.1188784
1510,0.1680632
1511,-0.03016033
1512,-0.1156013
1513,-0.0641422
1514,-0.002068795
1515,0.3732832
1516,0.7225567
1517,0.08504003
1518,-0.6070297
1519,-0.5563607
1520,-0.1887923
1521,0.1732117
1522,0.1173938
1523,0.4588898
1524,0.628568
1525,0.03157443
1526,-0.3862627
1527,-0.1027742
1528,0.0718458
1529,-0.08928438
1530,-0.07022553
1531,-0.1088507
1532,-0.2546374
1533,-0.2950181
1534,-0.107834
1535,-0.3006254
1536,-0.5034956
1537,0.1266594
1538,0.3854058
1539,-0.1206206
1540,0.7147295
1541,1.598854
1542,-0.1949042
1543,-1.369726
1544,-0.4781104
1545,0.2002765
1546,0.3727579
1547,0.0688446
1548,-0.000194401
1549,0.003733888
1550,-0.09521335
1551,-0.03714367
1552,-0.0559574
1553,-0.02683941
1554,-0.02529789
1555,-0.02544634
1556,-0.274121
1557,-0.4669938
1558,-0.3111527
1559,0.2571531
1560,0.6378112
1561,0.3669568
1562,0.3955187
1563,0.2986403
1564,0.1531234
1565,-0.009186655
1566,-0.3368227
1567,-0.4174299
1568,-0.4485908
1569,-0.3091199
1570,0.1835429
1571,0.8408163
1572,-0.2043472
1573,-0.7359349
